evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
AC-002,6X2,Original Phase 4 Accessibility direct redirect,findings/phase-4b-assisted-workarounds.md; adb/phase4/PHASE4-ACCESSIBILITY-T01/measure/summary.tsv,,,,,,confirmed,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FAILED_FOREGROUND_REDIRECT,previous public Phase 6X2 corpus
AC-003,6X2,PendingIntent GUI consent boundary,findings/phase-6cv-accessibility-pendingintent-gui-boundary.md; output/tables/phase6cv-accessibility-pendingintent-gui-boundary.csv,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_MEASURED,previous public Phase 6X2 corpus
AC-004,6X2,Microsoft retry Accessibility 350/1000/1800 ms,findings/phase-6cy-ms-targeted-accessibility-retry.md; output/tables/phase6cy-ms-targeted-accessibility-retry.csv,,,,,,confirmed-but-nondeterministic,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT,previous public Phase 6X2 corpus
AC-005,6X2,Reboot plus owner unlock Accessibility retry,findings/phase-6cy-accessibility-reboot-unlock-result.md; findings/phase-6hb-ms-accessibility-reboot-persistence.md,,,,,,confirmed-foreground-only,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNLOCK_AFTER_REDIRECT,previous public Phase 6X2 corpus
AC-006,6X2,Accessibility timeout 50 ms A/B,findings/phase-6cy-accessibility-timeout-ab-boundary.md; output/tables/phase6cy-accessibility-reboot-persistence.csv,,,,,,confirmed-negative-optimization,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_NOT_ADOPTED,previous public Phase 6X2 corpus
AC-007,6X2,Accessibility consume/key-event path,adb/phase6cy/PHASE6CY-CONSUME-HOME-20260807-02/result.json; findings/phase-6cy-accessibility-adb-pause-boundary.md,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FAILED_OR_PARTIAL_FOREGROUND,previous public Phase 6X2 corpus
AC-008,6X2,UsageStats public third-party route,adb/phase6ac/PHASE6AC-RO-20260805-01/pm_dump.stdout.txt; adb/phase6ao/PHASE6AO-RO-20260805-01/package_dump_full.stdout.txt,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_VALIDATED,previous public Phase 6X2 corpus
AC-009,6X2,ADB-connected host foreground monitor,findings/phase-6iq-adb-foreground-fallback.md; adb/phase6iq/PHASE6IQ-ADB-MONITOR-20260807-05/,,,,,,confirmed-but-not-approved,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_CLOSED,previous public Phase 6X2 corpus
AC-010,6X2,Unlock workaround / keyguard bypass,findings/phase-6hb-ms-accessibility-reboot-persistence.md; findings/phase-6cy-accessibility-reboot-unlock-result.md,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_A_WORKAROUND,previous public Phase 6X2 corpus
AC-011,6X2,Transparent resident assist candidate,tools/phase4-accessibility/README.md; tools/phase4-accessibility/src/org/fireosresearch/phase4/redirect/LauncherRedirectService.java,,,,,,conditional,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,SAFE_FOREGROUND_ASSIST_ONLY,previous public Phase 6X2 corpus
6X2-ROUTES-001,6X2,OOBE receiver -> exact numeric user -> setup/component sink,,,,,,,UNKNOWN,findings/phase-6z-evidence-index.md; work/luna_worker_phase6z_components_20260810.csv rows 6Z-001/002; artifacts/phase6mg-oobe-helper-scope-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6X2-ROUTES-002,6X2,DCPMS exported lifecycle receiver -> producer/permission -> profile-policy sink,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv rows 6Z-003/005/006; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6X2-ROUTES-003,6X2,ProductPolicy fosinit registration -> Binder publication -> caller gate,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv row 6Z-007; artifacts/phase6bg-product-policy-readonly-20260805-01/; findings/phase-6x-report.md,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6X2-ROUTES-004,6X2,AmazonActivityManager preWarmApplicationForUser -> identity/user propagation -> process/state sink,,,,,,,UNKNOWN,findings/phase-6x-prewarm-authorization.md; work/luna_worker_phase6up_asp_prewarm_closure_20260810.csv; artifacts/phase6bk/ipc-ota-closure-20260810-02/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6X2-ROUTES-005,6X2,USE_SDK / PLUGIN / PLUGIN_CONSUMER declaration -> consumer/holder/grant -> sensitive sink,,,,,,,UNKNOWN,work/luna_worker_phase6y_permission_20260810.csv; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6X2-ROUTES-006,6X2,OTA verifier/canonicalization -> indirect extraction/write sink,,,,,,,UNKNOWN,findings/phase-6y-ota-staging-boundary.md; artifacts/phase6mk-updater-dispatch-20260810-04/; artifacts/phase6kt/recovery-verifier-audit-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X2 corpus
6AE-001,6X3,OTA/OOBE,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,AmazonPackageManagerService.onBootPhase(550) -> BootAfterSystemOTAReceiver.onReceive,isUpgrade + BOOT_AFTER_SYSTEM_OTA lifecycle; protected RECEIVE_BOOT_AFTER_SYSTEM_OTA provenance; exact ordinary sender UNKNOWN,No ordinary Binder caller; trusted system-server lifecycle identity; clearCallingIdentity UNKNOWN/NOT APPLICABLE; Context-derived numeric user UNKNOWN,PackageHelper.enableComponent(OobeHomeActivity); OOBEActivationHelper.activateOOBEIF,Component/setup-state sink statically confirmed; no proven Fire HOME selector or runtime effect,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,c29b32bf6874b245859357d926773193c15771a6eb254f97edac57541ae5cb90;ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-002,6X3,OTA/OOBE settings,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",BootAfterSystemOTAReceiver guarded branch -> OOBEActivationHelper,Same protected OTA lifecycle guard; ordinary caller UNKNOWN,No Binder caller in helper path; identity inheritance from receiver Context; clearCallingIdentity UNKNOWN; ContentResolver/Context user inherited; numeric user UNKNOWN,SettingsDBUtils -> Settings.Secure user_setup_complete=0 and isOOBEActive=1,Setup/OOBE settings mutation only when lifecycle predicate passes; no HOME/PMS writer,STATIC_SETTINGS_SINK_USER_UNKNOWN,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",6ebcb7eef7a03459a76b9c21cd59b61a30947f2b00a5624a4646825b8e3223d2,STATIC_SETTINGS_SINK_USER_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-003,6X3,DevicePolicy/profile,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:115-122; work/luna_worker_phase6z_components_20260810.csv:4,PCAActiveProfileReceiver <- com.amazon.device.ACTION_ACTIVE_PROFILE_UPDATED -> DeviceExperienceModeEvaluator.evaluate,"Receiver exported with no local permission marker in saved manifest; producer, protection/holder, and sender UNKNOWN",Broadcast receiver identity; Binder caller/clearCallingIdentity not present in bounded receiver evidence; Receiver application user and cross-user acceptance UNKNOWN,CDE profile type/OS user type/active-app persistence feeding policy evaluator,"Policy/profile sink confirmed statically; no SettingsProvider, PMS, HOME, or OTA sink joined",STATIC_EXPORTED_POLICY_SINK_CALLER_GATE_USER_UNKNOWN,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:115-122; work/luna_worker_phase6z_components_20260810.csv:4,9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,STATIC_EXPORTED_POLICY_SINK_CALLER_GATE_USER_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-004,6X3,DevicePolicy/profile,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:105-113; work/luna_worker_phase6z_components_20260810.csv:5,DeviceUserSwitchReceiver <- android.intent.action.USER_SWITCHED -> CDE/PCA policy persistence,Protected USER_SWITCHED producer is system/framework; ordinary sender not established,Lifecycle receiver context; no Binder caller or clearCallingIdentity evidence in bounded slice; Receiver user/profile scope UNKNOWN,CDE PCA-profile and OS-user persistence; child active-app-list clear to evaluator,Policy/profile state effect only; no HOME/PMS package-state or OTA sink,STATIC_PROTECTED_POLICY_SINK_CALLER_USER_UNKNOWN,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:105-113; work/luna_worker_phase6z_components_20260810.csv:5,9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,STATIC_PROTECTED_POLICY_SINK_CALLER_USER_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-005,6X3,service-registration/ProductPolicy,artifacts/phase6bg-product-policy-readonly-20260805-01/productpolicyservice_fosinit.stderr.txt:registration record; output/call-graphs/phase6jd-fosinit-registration-flow.mmd,fosinit productpolicyservice registration -> ProductPolicyService Binder publication,init/system-server loader and in-process fosinit registration; external caller and Binder permission gate UNKNOWN,system-server/service identity; clearCallingIdentity UNKNOWN; User scope UNKNOWN; no method argument/sink recovered in registration-only input,ProductPolicy service registration only; exact downstream state sink NOT FOUND,"Registration is capability evidence only, not a vulnerability or callable route",REGISTRATION_ONLY_CALLER_GATE_USER_SINK_UNKNOWN,artifacts/phase6bg-product-policy-readonly-20260805-01/productpolicyservice_fosinit.stderr.txt:registration record; output/call-graphs/phase6jd-fosinit-registration-flow.mmd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,REGISTRATION_ONLY_CALLER_GATE_USER_SINK_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-006,6X3,Framework IPC/prewarm,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; proxy:394721; findings/phase-6x-prewarm-authorization.md:114-121,AmazonActivityManagerImpl -> IAmazonActivityManager.preWarmApplicationForUser -> BinderService,checkCallingPermission(com.amazon.permission.APP_PREWARM); result consumption in bounded method UNKNOWN; service-manager/SELinux gate UNKNOWN,clearCallingIdentity observed after permission check; restore path present; caller UID handling beyond slice UNKNOWN; Explicit user int supplied; cross-user validation UNKNOWN,"IPackageManager.getApplicationInfo(target,1024,user) -> PreWarmCacheHelper -> ActivityManagerService.startProcessLocked(...,prewarm,...)","Process-start/cache sink statically confirmed; no component-state, HOME, OTA, or privilege transition observed",STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; proxy:394721; findings/phase-6x-prewarm-authorization.md:114-121,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c;895cf94b87d92b16af24ff9f1b3d18309d504dec9ffd928399e7b6ff4fbff92a,STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,new Phase 6X3 IPC worker evidence
6AE-007,6X3,permission declaration -> sensitive sink,work/luna_worker_phase6y_permission_20260810.csv:2-5; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt:permission records,android.amazon.perm declaration -> possible USE_SDK/PLUGIN consumer; exact consumer/caller not recovered,USE_SDK protection=normal; PLUGIN=dangerous; PLUGIN_CONSUMER protection UNKNOWN; declaration is not an enforcement proof,No Binder transaction or identity relay joined; User scope UNKNOWN,No exact PMS/Settings/DevicePolicy/HOME/OTA sink found in bounded join,Declaration-only evidence; no observed effect and no vulnerability conclusion,DECLARATION_ONLY_NO_SINK,work/luna_worker_phase6y_permission_20260810.csv:2-5; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt:permission records,4b0ac817fe8cd35f68e243cb9eed0c97211463ad117610a9a04ceda76616529b;89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,DECLARATION_ONLY_NO_SINK,new Phase 6X3 IPC worker evidence
6AE-008,6X3,OTA staging,"findings/phase-6y-ota-staging-boundary.md:20-38,80-88; source methods summarized in bounded report",external-storage sideload discovery -> SideloadInstaller verification -> UpdateSystemWrapper.install,Metadata/device/signature/recovery verification gates; exact caller/SELinux/native flags UNKNOWN,No Binder caller established in saved Java path; clearCallingIdentity UNKNOWN/NOT APPLICABLE; External-storage path and OTA lifecycle scope; exact user scope UNKNOWN,SideloadMover basename + FileHelper.renameTo/copy-delete -> UpdateSystem.install high-risk update state transition,"Partition/update sink statically confirmed; no execution, partition effect, root, or bootloader effect observed",STATIC_OTA_SINK_NATIVE_CALLER_SCOPE_UNKNOWN,"findings/phase-6y-ota-staging-boundary.md:20-38,80-88; source methods summarized in bounded report",49614a27fc9c6c4d94ad01baf44b0d270bd8fc60fa9fd1ea8764913598b15330,STATIC_OTA_SINK_NATIVE_CALLER_SCOPE_UNKNOWN,new Phase 6X3 IPC worker evidence
6AF-OTA-001,6X3,verifier-to-script,firmware/extracted/PS7331/META-INF/com/google/android/updater-script:1-2,recovery/Edify context implied; Java verifier caller remains privileged OTA path,recovery/Edify context implied; Java verifier caller remains privileged OTA path,UNKNOWN,script admission gate before named targets; AVB/rollback implementation and caller handoff are not joined,date gate aborts when package build date is older and product gate aborts when ro.product.device != trona; no rollback-index decision is evidenced,UNRESOLVED_DATE_PRODUCT_NOT_ROLLBACK,firmware/extracted/PS7331/META-INF/com/google/android/updater-script:1-2,4a61d66754187a5b84f173ad7bc50216b00969743ce3193346762613615ac248,UNRESOLVED_DATE_PRODUCT_NOT_ROLLBACK,new Phase 6X3 OTA worker evidence
6AF-OTA-002,6X3,verifier-provenance,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:binary_markers.update_binary[0..5],RecoverySystemWrapper/RecoverySystem API boundary; native recovery identity not recovered,RecoverySystemWrapper/RecoverySystem API boundary; native recovery identity not recovered,UNKNOWN,"native updater capability is evidenced, while verifier-to-AVB/rollback-to-exec provenance remains absent","binary markers include package_extract_file, block_image_* , /dev/block/by-name and readlink, but audit has no AVB or rollback-index implementation edge",PROVENANCE_GAP_AVB_ROLLBACK,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:binary_markers.update_binary[0..5],01e29ec3a2649d85d033ce7ce65034631ebb44ef00633e34a95b0eb063f317f9,PROVENANCE_GAP_AVB_ROLLBACK,new Phase 6X3 OTA worker evidence
6AF-OTA-003,6X3,canonicalization-to-cache,artifacts/phase6ne-updater-cache-flow-20260810-03/focus-disassembly.txt:CacheSizeCheck 0x414720-0x41475c,PerformBlockImageUpdate caller at 0x409cb4 and 0x409cdc; native recovery identity only,PerformBlockImageUpdate caller at 0x409cb4 and 0x409cdc; native recovery identity only,UNKNOWN,CacheSizeCheck normalizes helper failure into a nonzero error result; exact cache path/size argument provenance is unresolved,"0x414730 BL MakeFreeSpaceOnCache; 0x414734 tbnz w0,#0x1f -> 0x414740; sign-bit error logs and returns w0=1, otherwise returns w0=0",NEW_ERROR_BRANCH,artifacts/phase6ne-updater-cache-flow-20260810-03/focus-disassembly.txt:CacheSizeCheck 0x414720-0x41475c,ca482551bea143f0c22ca3599655a6c10bfbb66033c9f99242f72048220797ee,NEW_ERROR_BRANCH,new Phase 6X3 OTA worker evidence
6AF-OTA-004,6X3,cache-result-to-writer,artifacts/phase6ne-updater-cache-flow-20260810-03/return-branches.csv:CacheSizeCheck rows 7-8; PerformBlockImageUpdate rows 9-10,PerformBlockImageUpdate direct callers at 0x409cb4/0x409cdc; recovery/update-binary gate,PerformBlockImageUpdate direct callers at 0x409cb4/0x409cdc; recovery/update-binary gate,UNKNOWN,"decision branches are proven, but the selected evidence does not prove whether either continuation reaches WriteToPartition for every input","0x409cb8 cbz w0,0x409cc8 and 0x409ce0 cbz w0,0x40b27c: zero result continues; nonzero branch target is not classified as a write bypass",NEW_BOUNDED_NEGATIVE,artifacts/phase6ne-updater-cache-flow-20260810-03/return-branches.csv:CacheSizeCheck rows 7-8; PerformBlockImageUpdate rows 9-10,95f469e697c636a2f09bcb6d3f27540f9d336a4bf042d2a5b33b37156a28b87b,NEW_BOUNDED_NEGATIVE,new Phase 6X3 OTA worker evidence
6AF-OTA-005,6X3,cache-helper-indirect-edges,"artifacts/phase6ne-updater-cache-flow-20260810-03/direct-call-edges.csv:MakeFreeSpaceOnCache 0x417858,0x4178b0,0x4178e0,0x417904,0x41792c,0x41793c,0x417a18,0x417a5c,0x417a6c,0x417c54,0x417c84,0x417d0c,0x417d1c,0x417d24,0x417d38,0x417d7c,0x417e60,0x417f74,0x417fb4,0x417fbc",MakeFreeSpaceOnCache entered from CacheSizeCheck 0x414730; no untrusted caller established,MakeFreeSpaceOnCache entered from CacheSizeCheck 0x414730; no untrusted caller established,UNKNOWN,"cache helper's filesystem operations include readlink-check at 0x417bf0 and unlink at 0x417ea8, but function-pointer/indirect target semantics remain unknown",rows classify address-only targets as unresolved; they are not symbol-resolved direct calls and cannot be safely joined to extraction or writer sinks,UNRESOLVED_INDIRECT_DISPATCH,"artifacts/phase6ne-updater-cache-flow-20260810-03/direct-call-edges.csv:MakeFreeSpaceOnCache 0x417858,0x4178b0,0x4178e0,0x417904,0x41792c,0x41793c,0x417a18,0x417a5c,0x417a6c,0x417c54,0x417c84,0x417d0c,0x417d1c,0x417d24,0x417d38,0x417d7c,0x417e60,0x417f74,0x417fb4,0x417fbc",d653e4a84898509781a333c56502087a83981781fcf6612d7026bfd79602b477,UNRESOLVED_INDIRECT_DISPATCH,new Phase 6X3 OTA worker evidence
6AF-OTA-006,6X3,canonicalization-no-follow,artifacts/phase6mk-updater-dispatch-20260810-04/canonicalization-context.csv:all 5 rows; artifacts/phase6md-native-updater-path-audit-20260810-02/summary.json:18-19,registry dispatch is indirect; selected native updater context only,registry dispatch is indirect; selected native updater context only,UNKNOWN,canonicalization-to-extraction/writer argument flow and O_NOFOLLOW semantics remain unresolved,"readlink/readlinkat/__readlink_chk/realpath markers exist, but selected direct graph has zero canonicalization direct edges; this does not prove no-follow or absence of an indirect edge",BOUNDED_NEGATIVE_NO_DIRECT_EDGE,artifacts/phase6mk-updater-dispatch-20260810-04/canonicalization-context.csv:all 5 rows; artifacts/phase6md-native-updater-path-audit-20260810-02/summary.json:18-19,44f61840637e65d7a263b4912d340d834aba1b41b7a84dc7d20382e45fd1a726;6dec85cee148a60daba1e8c781f30370389c6d95ff787623cb6ac830f058a834,BOUNDED_NEGATIVE_NO_DIRECT_EDGE,new Phase 6X3 OTA worker evidence
6AF-OTA-007,6X3,extraction-to-named-writer,artifacts/phase6md-native-updater-path-audit-20260810-02/path-write-call-edges.csv:PackageExtractFileFn 0x4021b4/0x4022cc/0x40238c; WriteToPartition 0x413dcc-0x413f08,registered Edify handlers; recovery updater identity; ordinary app/shell caller not established,registered Edify handlers; recovery updater identity; ordinary app/shell caller not established,UNKNOWN,capability-to-sink exists statically; per-call named-partition argument provenance and verifier acceptance state are not closed,"direct edges prove extraction/open and writer/open/write wrappers, but do not join archive entry/path arguments to the fixed script target for a particular invocation",UNRESOLVED_ARGUMENT_PROVENANCE,artifacts/phase6md-native-updater-path-audit-20260810-02/path-write-call-edges.csv:PackageExtractFileFn 0x4021b4/0x4022cc/0x40238c; WriteToPartition 0x413dcc-0x413f08,7dc9e3ef02a86d978d5973640bad0273288d83c71b8e7117eefb96c7bfffdbb,UNRESOLVED_ARGUMENT_PROVENANCE,new Phase 6X3 OTA worker evidence
6AF-OTA-008,6X3,caller-identity-handoff,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:inputs.recovery_wrapper; inputs.update_system_wrapper; execution_policy,Java privileged OTA path calls RecoverySystem verification and UpdateSystem.install; native recovery/SELinux identity absent,Java privileged OTA path calls RecoverySystem verification and UpdateSystem.install; native recovery/SELinux identity absent,UNKNOWN,"verifier acceptance, UpdateSystem handoff, recovery exec, and updater registry are separate provenance domains","audit explicitly records recovery/native execution false and does not recover the final native caller, execution flags, or SELinux domain",UNRESOLVED_NATIVE_CALLER_IDENTITY,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:inputs.recovery_wrapper; inputs.update_system_wrapper; execution_policy,01e29ec3a2649d85d033ce7ce65034631ebb44ef00633e34a95b0eb063f317f9,UNRESOLVED_NATIVE_CALLER_IDENTITY,new Phase 6X3 OTA worker evidence
6AG-001,6X3,Amazon path absence,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,"No exact shipped native caller for /proc/idme, /proc/amzn_drvs or lifecycle nodes",Source modes/DT permission are insufficient; exact file_contexts/vendor-TE/domain absent,Source modes/DT permission are insufficient; exact file_contexts/vendor-TE/domain absent,Read/diagnostic or conditional test state only; package/HOME/root effect UNKNOWN,"No literal drivers/amazon/ member; actual device/amazon/kernel/driver/{amzn_idme,amzn_drv_test,amzn_logger,amzn_sign_of_life}.c; staging Kconfig/Makefile includes Amazon chain",SOURCE_ONLY; platform.tar; source_scope_driver_audit; phase6uk,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_ONLY; platform.tar; source_scope_driver_audit; phase6uk,new Phase 6X3 DRIVER worker evidence
6AG-002,6X3,Amazon /proc/amzn_drvs,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact open/write caller; com.amazon.connectivitydiag presence is not a proc caller,"proc mode/label, init import and TE allow not jointly retained; caller UID/domain UNKNOWN","proc mode/label, init import and TE allow not jointly retained; caller UID/domain UNKNOWN","If built/allowed, factory test dispatcher can alter diagnostic/RTC-special state; no proved package/HOME/root effect",amzn_drv_test.c:762-866 creates writable test children and dispatches copied input; Kconfig:65-68 default n; Makefile:28,SOURCE_CAPABILITY_ONLY; amzn_drv_test hash 6c2309f996cacafaab35cce3935bcb725a5259211751af89df88d3732797029e; phase6nb/6nd,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_CAPABILITY_ONLY; amzn_drv_test hash 6c2309f996cacafaab35cce3935bcb725a5259211751af89df88d3732797029e; phase6nb/6nd,new Phase 6X3 DRIVER worker evidence
6AG-003,6X3,Amazon /proc/idme,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,IDME HAL/library evidence only; no exact ELF open/read path-specific caller,"UID 1000 is source-side handling, not caller identity; exact file_contexts, vendor-TE allow and domain join incomplete","UID 1000 is source-side handling, not caller identity; exact file_contexts, vendor-TE allow and domain join incomplete",Possible device metadata disclosure; no write/package/HOME/root effect established,amzn_idme.c:316-347 registers /proc/idme root/children with read fops; DT permission handling can clear write bits; mac_sec forces 0400/uid 1000,SOURCE_PLUS_CONFIG; amzn_idme hash ab6484ae7a694412ec4eeabb67133ddd0c0af221076b6d989c8ab1fe7c84e61e; phase6so/6wi,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_PLUS_CONFIG; amzn_idme hash ab6484ae7a694412ec4eeabb67133ddd0c0af221076b6d989c8ab1fe7c84e61e; phase6so/6wi,new Phase 6X3 DRIVER worker evidence
6AG-004,6X3,RPMB char ABI,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,rpmb_svc/process evidence does not identify exact native open + ioctl callsite or package owner,No capable()/caller policy tuple established; node mode/file_contexts/domain UNKNOWN,No capable()/caller policy tuple established; node mode/file_contexts/domain UNKNOWN,Authenticated persistent-storage operation is a possible state sink; no package/HOME/root effect or low-privilege reachability proved,drivers/char/rpmb/core.c rpmb_fops exposes unlocked_ioctl; .read/.write are NULL; device_create uses RPMB_NAME 0,SOURCE_ONLY_CALLER_GAP; prior phase6xg/6so RPMB rows,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_ONLY_CALLER_GAP; prior phase6xg/6so RPMB rows,new Phase 6X3 DRIVER worker evidence
6AG-005,6X3,MediaTek perf ioctl,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact shipped native ELF path-specific open/write/ioctl caller in bounded native inventory,"0664 is owner/group writable and world-readable, not world-writable; effective owner/group, file_contexts and domain allow UNKNOWN","0664 is owner/group writable and world-readable, not world-writable; effective owner/group, file_contexts and domain allow UNKNOWN",Performance/governor/control state may be affected by an authorized writer; no PMS/HOME/root effect shown,drivers/misc/mediatek/performance/perf_ioctl/perf_ioctl.c registers /proc/perfmgr/perf_ioctl; write/ioctl/compat_ioctl; source mode 0664,SOURCE_PLUS_MODE; gpl inventory/phase6so,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_PLUS_MODE; gpl inventory/phase6so,new Phase 6X3 DRIVER worker evidence
